scenario_id,method,n,p,contamination_type,contamination_rate,contamination_strength,true_ate,n_mc,bias,mse,var,rmse,mae,coverage,n_valid,elapsed_sec,mcse_bias,mcse_mse,mcse_rmse
320,ipw_robust,500,10,none,0.1,5,2,2000,-0.016700962512098,0.0124678002023581,0.0121949755412982,0.111659304145951,0.0895135989136852,0.9445,2000,724.069570064545,0.0024693091687047006,0.00039436065475487023,0.0017659104083229708
320,dr_robust,500,10,none,0.1,5,2,2000,0.0009461260702758,0.011402486683695,0.0114072951767425,0.106782426848686,0.0847925096674569,0.949,2000,724.069570064545,0.0023882310584135806,0.00036075865316508406,0.0016892229546172904
320,aipw_robust,500,10,none,0.1,5,2,2000,-0.0056251448317077,0.0162720598877761,0.0162485419043506,0.127561984492936,0.102150179143048,0.9515,2000,724.069570064545,0.0028503106764307816,0.0005148236542835278,0.0020179352662549606
320,reg_adj,500,10,none,0.1,5,2,2000,0.0061494447291936,0.0109463230271338,0.0109139643388258,0.104624676951156,0.0837690593850707,0.9495,2000,724.069570064545,0.0023360184437227587,0.00034632362805220166,0.0016550762121534804
320,adaptive,500,10,none,0.1,5,2,2000,0.0061494447291936,0.0109463230271338,0.0109139643388258,0.104624676951156,0.0837690593850707,0.9495,2000,724.069570064545,0.0023360184437227587,0.00034632362805220166,0.0016550762121534804
321,naive,1000,10,none,0.1,5,2,2000,0.0099163441327183,0.0062748660396155,0.0061796219696418,0.0792140520338122,0.062783137978217,0.945,2000,1283.48466992378,0.0017577858188132308,0.00019850204056871086,0.0012529471443020052
321,ipw_robust,1000,10,none,0.1,5,2,2000,-0.0129220418596352,0.0064713301111039,0.0063075046976306,0.0804445778850505,0.0641074610073326,0.944,2000,1283.48466992378,0.0017758807248279091,0.00020467305454380548,0.0012721370409592336
321,dr_robust,1000,10,none,0.1,5,2,2000,0.0056430222840031,0.0060507538076252,0.0060219210676613,0.0777865914385329,0.0617200423220804,0.945,2000,1283.48466992378,0.0017352119564568041,0.00019143420239586882,0.0012305090045444428
321,aipw_robust,1000,10,none,0.1,5,2,2000,0.0007716643803252,0.0083458244834913,0.0083494037194352,0.0913554841456787,0.0731142360980312,0.9495,2000,1283.48466992378,0.002043208716631172,0.00026405015819117353,0.0014451795678194304
321,reg_adj,1000,10,none,0.1,5,2,2000,0.0097088842457946,0.0058872148682874,0.0057958503601692,0.0767281882249765,0.060660232575439,0.9475,2000,1283.48466992378,0.0017023293394888663,0.0001862378675603796,0.0012136209121366662
321,adaptive,1000,10,none,0.1,5,2,2000,0.0097088842457946,0.0058872148682874,0.0057958503601692,0.0767281882249765,0.060660232575439,0.9475,2000,1283.48466992378,0.0017023293394888663,0.0001862378675603796,0.0012136209121366662
322,naive,200,20,none,0.1,5,2,2000,0.0099169874378279,0.0374820933155352,0.037402447899643,0.193602926929154,0.152212950741716,0.9475,2000,724.351901054382,0.004324491178141251,0.0011858751700879408,0.0030626478351794065
322,ipw_robust,200,20,none,0.1,5,2,2000,-0.0138184026910424,0.0376750210742007,0.0375028242333856,0.19410054372464,0.154807128944848,0.954,2000,724.351901054382,0.004330290073042775,0.0011919664521348584,0.0030704871538789636
322,dr_robust,200,20,none,0.1,5,2,2000,0.0029293153721239,0.0354484842389547,0.0354576321664886,0.188277678546754,0.148721056788885,0.9525,2000,724.351901054382,0.004210560067644719,0.0011215400995210542,0.0029784202465682834
322,aipw_robust,200,20,none,0.1,5,2,2000,0.0061764999465356,0.043304436077887,0.0432879308917433,0.208097179408773,0.165064350174886,0.946,2000,724.351901054382,0.0046523075399065835,0.001370090419119672,0.0032919485574293933
322,reg_adj,200,20,none,0.1,5,2,2000,0.0085030487212707,0.0288215167556081,0.02876359671641,0.169769009997726,0.136071263435357,0.9545,2000,724.351901054382,0.0037923341569810276,0.0009118683116870122,0.0026856147411686805
322,adaptive,200,20,none,0.1,5,2,2000,0.0062341402078467,0.0313576028121162,0.0313344055107405,0.177080780470711,0.140622374261057,0.951,2000,724.351901054382,0.0039581817486530665,0.0009921091477132745,0.002801289742105492
323,naive,500,20,none,0.1,5,2,2000,0.0090451119205035,0.0122301175919016,0.0121543807326135,0.110589862066564,0.0877107313502896,0.952,2000,1975.05846881866,0.002465195806889739,0.0003869338046887092,0.001749409021126249
323,ipw_robust,500,20,none,0.1,5,2,2000,-0.013710392786551,0.012425870892741,0.0122440180313952,0.111471390467424,0.0880331341092139,0.9495,2000,1975.05846881866,0.002474269390284251,0.00039308919211476903,0.0017631842146512203
323,dr_robust,500,20,none,0.1,5,2,2000,0.0050191279973055,0.011862761264164,0.0118434913639926,0.10891630394098,0.0865934514731943,0.954,2000,1975.05846881866,0.002433463721117761,0.00037531986593995363,0.0017229737530541501
323,aipw_robust,500,20,none,0.1,5,2,2000,0.0005265589956637,0.0157017020828858,0.015709279458239,0.125306432727477,0.099575182602785,0.946,2000,1975.05846881866,0.0028026130180814294,0.0004967798026733574,0.0019822597765342988
323,reg_adj,500,20,none,0.1,5,2,2000,0.0087813200258186,0.0110318468105927,0.0109602153368653,0.105032598799576,0.0834686167860468,0.956,2000,1975.05846881866,0.0023409629788684505,0.00034902240516131145,0.0016614956173145762
323,adaptive,500,20,none,0.1,5,2,2000,0.0087813200258186,0.0110318468105927,0.0109602153368653,0.105032598799576,0.0834686167860468,0.956,2000,1975.05846881866,0.0023409629788684505,0.00034902240516131145,0.0016614956173145762
324,naive,1000,20,none,0.1,5,2,2000,0.0085186134063204,0.0062360921692081,0.0061666086991913,0.0789689316706773,0.0630308690147925,0.952,2000,3613.326597929,0.0017559340390788174,0.00019728670673185584,0.001249141292392032
324,ipw_robust,1000,20,none,0.1,5,2,2000,-0.0155220244754075,0.0065081063034431,0.0062703082137349,0.0806728349783444,0.0643347115938892,0.948,2000,3613.326597929,0.001770636638858309,0.00020576252450469013,0.0012752900313960978
324,dr_robust,1000,20,none,0.1,5,2,2000,0.0041901263149806,0.0060349552487672,0.0060204082943789,0.0776849744079716,0.0618803920579457,0.953,2000,3613.326597929,0.0017349939905341027,0.00019093642543205807,0.0012289147733339873
324,aipw_robust,1000,20,none,0.1,5,2,2000,-0.0011814059347941,0.0082728104741609,0.0082755525304433,0.0909549914746898,0.0732765387324087,0.954,2000,3613.326597929,0.0020341524685287605,0.0002617400817456067,0.0014388439683293334
324,reg_adj,1000,20,none,0.1,5,2,2000,0.0078045075593173,0.0057160990062126,0.0056580176768076,0.0756048874492426,0.0601907723396154,0.9485,2000,3613.326597929,0.001681965766121237,0.00018083812532768278,0.0011959420311887152
324,adaptive,1000,20,none,0.1,5,2,2000,0.0078045075593173,0.0057160990062126,0.0056580176768076,0.0756048874492426,0.0601907723396154,0.9485,2000,3613.326597929,0.001681965766121237,0.00018083812532768278,0.0011959420311887152
325,naive,200,5,covariate,0.1,5,2,2000,-0.169855282775434,0.0686174142216923,0.0397864903801599,0.261949258868378,0.211854014501759,0.8725,2000,166.366901159286,0.004460184434536306,0.001969444167711246,0.0037592092762912437
325,ipw_robust,200,5,covariate,0.1,5,2,2000,-0.168452130484285,0.0682760160434284,0.0399198557065872,0.261296796848772,0.210844852698379,0.875,2000,166.366901159286,0.00446765350640508,0.001964468409670537,0.003759074801838256
325,dr_robust,200,5,covariate,0.1,5,2,2000,-0.176377939878854,0.0725040353580587,0.0414155654648825,0.26926573372425,0.216229973959219,0.877,2000,166.366901159286,0.004550580483019859,0.0020717281269429346,0.0038469954908272003
325,aipw_robust,200,5,covariate,0.1,5,2,2000,-0.139311366421145,0.0681020723075249,0.0487187748808389,0.260963737533637,0.209364134200921,0.9035,2000,166.366901159286,0.004935523015894005,0.0020650795511248177,0.003956640816539958
325,reg_adj,200,5,covariate,0.1,5,2,2000,-0.181071133905848,0.0659955757999436,0.0332254329824855,0.256896040841317,0.21219230552107,0.84,2000,166.366901159286,0.004075870028747574,0.0018118050927973426,0.0035263390725365105
325,adaptive,200,5,covariate,0.1,5,2,2000,-0.18085264251642,0.0674203411257305,0.0347300278344758,0.259654272304021,0.213249742756518,0.846,2000,166.366901159286,0.004167134977084124,0.0018649536158475556,0.0035912245912594503
326,naive,500,5,covariate,0.1,5,2,2000,-0.184953215093222,0.0485395562659077,0.0143390340095928,0.220316945026722,0.19187770038469,0.6505,2000,385.937862157822,0.0026775953773481905,0.001089320158531391,0.0024721660841821964
326,ipw_robust,500,5,covariate,0.1,5,2,2000,-0.182860449045893,0.0481417146134143,0.0147111263513243,0.219412202517121,0.190397608513881,0.6695,2000,385.937862157822,0.0027121141524025405,0.001095553226278195,0.0024965640326971047
326,dr_robust,500,5,covariate,0.1,5,2,2000,-0.190678703458021,0.0507931680905164,0.0144420211486588,0.225373397033715,0.196639868827649,0.641,2000,385.937862157822,0.0026871938103399614,0.001121939665337574,0.002489068541593967
326,aipw_robust,500,5,covariate,0.1,5,2,2000,-0.175445582738657,0.0509497352801812,0.020178672113731,0.225720480418107,0.191331324762081,0.7645,2000,385.937862157822,0.0031763715237461596,0.0012842991768023295,0.0028448884532395863
326,reg_adj,500,5,covariate,0.1,5,2,2000,-0.189238566626219,0.0489157232956281,0.0131110437187416,0.221168992617926,0.194395676811141,0.6065,2000,385.937862157822,0.0025603753356433505,0.001054013664711391,0.002382824220147852
326,adaptive,500,5,covariate,0.1,5,2,2000,-0.189265100608384,0.0489391930167107,0.0131244769468825,0.221222044599336,0.194422210793306,0.608,2000,385.937862157822,0.0025616866462237825,0.001054762047980295,0.002383944262631277
327,naive,1000,5,covariate,0.1,5,2,2000,-0.190017635196097,0.0430810755746801,0.0069778628205735,0.207559812041445,0.190787003579271,0.3655,2000,784.792669057846,0.001867868145851508,0.0007433611451189504,0.0017907154998061908
327,ipw_robust,1000,5,covariate,0.1,5,2,2000,-0.185323807107965,0.0414378038515355,0.0070964385898401,0.203562776193329,0.186038223365598,0.4065,2000,784.792669057846,0.0018836717588051402,0.0007333570613567505,0.0018013044306790693
327,dr_robust,1000,5,covariate,0.1,5,2,2000,-0.193166969621847,0.044256151380027,0.0069461463002897,0.210371460469397,0.193783098722153,0.36,2000,784.792669057846,0.0018636182951840888,0.0007527407952743556,0.0017890753660092067
327,aipw_robust,1000,5,covariate,0.1,5,2,2000,-0.179003742867455,0.0415550957431059,0.0095175145398178,0.203850670205192,0.181452783987344,0.55,2000,784.792669057846,0.0021814576021341554,0.000836964728016918,0.0020528868685456025
327,reg_adj,1000,5,covariate,0.1,5,2,2000,-0.192166930080012,0.0434478452797273,0.006522977752227,0.208441467274934,0.1925769706093,0.328,2000,784.792669057846,0.0018059592675676549,0.0007240938936121679,0.001736923806665324
327,adaptive,1000,5,covariate,0.1,5,2,2000,-0.192166930080012,0.0434478452797273,0.006522977752227,0.208441467274934,0.1925769706093,0.328,2000,784.792669057846,0.0018059592675676549,0.0007240938936121679,0.001736923806665324
328,naive,200,10,covariate,0.1,5,2,2000,-0.129373450260358,0.0620886285821326,0.0453738258627947,0.24917589887895,0.199878689518898,0.9095,2000,261.562274932861,0.004763078094194693,0.0018914734873471152,0.003795458340587738
328,ipw_robust,200,10,covariate,0.1,5,2,2000,-0.126467698360363,0.0595187501815663,0.0435464446753362,0.243964649450625,0.195939372537393,0.9125,2000,261.562274932861,0.0046661785582710075,0.001813632645503276,0.003716998855340986
328,dr_robust,200,10,covariate,0.1,5,2,2000,-0.129895953889922,0.0650449694384464,0.0481961086558016,0.255039152755898,0.199391883078285,0.9265,2000,261.562274932861,0.004908976912545098,0.0019872812595264533,0.0038960317230753026
328,aipw_robust,200,10,covariate,0.1,5,2,2000,-0.0836496766648591,0.0573425303345969,0.0503704471520374,0.239463004104177,0.192285975757283,0.941,2000,261.562274932861,0.0050184881763354495,0.0018005813014734793,0.003759623137213602
328,reg_adj,200,10,covariate,0.1,5,2,2000,-0.144846622177681,0.0551648182708827,0.0342013750021,0.234871918864054,0.191487810068981,0.8805,2000,261.562274932861,0.004135297752405502,0.0016139581640265913,0.0034358261554476525
328,adaptive,200,10,covariate,0.1,5,2,2000,-0.14442702649257,0.0586950086413612,0.037854770044898,0.242270527801797,0.196131441214112,0.89,2000,261.562274932861,0.0043505614605989645,0.0017355752586007596,0.003581895153216169
329,naive,500,10,covariate,0.1,5,2,2000,-0.159793833006708,0.0435904326978657,0.0180653963290547,0.208783219387636,0.17619277884375,0.794,2000,621.928836107254,0.003005444753198327,0.0011175529963731324,0.002676347743968434
329,ipw_robust,500,10,covariate,0.1,5,2,2000,-0.155102097165909,0.0412436510545416,0.0171955883034303,0.203085329491181,0.171494066224516,0.7795,2000,621.928836107254,0.00293219954159248,0.0010597287947793563,0.0026090727415772666
329,dr_robust,500,10,covariate,0.1,5,2,2000,-0.165984261317971,0.0453158749778912,0.0177739869661018,0.212875256847505,0.180138776482515,0.773,2000,621.928836107254,0.0029811060838304464,0.0011381075715285395,0.00267317956154912
329,aipw_robust,500,10,covariate,0.1,5,2,2000,-0.138015786602261,0.0396934623782032,0.0206554327431339,0.19923218208463,0.164990855060914,0.842,2000,621.928836107254,0.0032136764572008414,0.001101612922076471,0.0027646460289445784
329,reg_adj,500,10,covariate,0.1,5,2,2000,-0.162508564139465,0.0403373420094155,0.0139352762288594,0.200841584362939,0.171912114869661,0.711,2000,621.928836107254,0.0026396284046110922,0.0009644823869969435,0.0024011023166747086
329,adaptive,500,10,covariate,0.1,5,2,2000,-0.162325690878086,0.0405192949546165,0.0141767534122748,0.20129405096678,0.172157704922401,0.719,2000,621.928836107254,0.0026624005532859627,0.0009736964357778695,0.002418592181689862
330,naive,1000,10,covariate,0.1,5,2,2000,-0.164469935127735,0.0347404648072696,0.0076939522224595,0.186387941689557,0.166616927393712,0.543,2000,1304.60643386841,0.001961370977461875,0.0006895253794644896,0.001849704903692068
330,ipw_robust,1000,10,covariate,0.1,5,2,2000,-0.159169556616084,0.0328898350871872,0.0075586666671598,0.181355548818301,0.16122915565321,0.5565,2000,1304.60643386841,0.0019440507538590395,0.0006634231620770856,0.001829067724698529
330,dr_robust,1000,10,covariate,0.1,5,2,2000,-0.168915239047908,0.0360348389966225,0.0075062341310762,0.189828446226119,0.170221877665118,0.514,2000,1304.60643386841,0.0019372963287886806,0.0006961929829356693,0.0018337425100829758
330,aipw_robust,1000,10,covariate,0.1,5,2,2000,-0.156495717839615,0.0343357438734383,0.0098497590508272,0.185299066034987,0.161081660644862,0.6505,2000,1304.60643386841,0.0022192069586709573,0.0007612337829882299,0.0020540680513859108
330,reg_adj,1000,10,covariate,0.1,5,2,2000,-0.165302098971935,0.0339336858838427,0.0066122080633469,0.184210981984904,0.166325575986012,0.484,2000,1304.60643386841,0.0018182695156861235,0.0006364555040715206,0.0017275178092359279
330,adaptive,1000,10,covariate,0.1,5,2,2000,-0.165302098971935,0.0339336858838427,0.0066122080633469,0.184210981984904,0.166325575986012,0.484,2000,1304.60643386841,0.0018182695156861235,0.0006364555040715206,0.0017275178092359279
331,naive,200,20,covariate,0.1,5,2,2000,-0.105770526455799,0.0537212425599844,0.0425551158511732,0.231778434199527,0.182101236808101,0.9165,2000,605.337655067444,0.004612760336890114,0.001662257637791617,0.003585876407208486
331,ipw_robust,200,20,covariate,0.1,5,2,2000,-0.110013732994549,0.0528686741519113,0.0407860457273789,0.229931890245593,0.181982310380914,0.914,2000,605.337655067444,0.004515863468229465,0.001628118637710937,0.003540436770149465
331,dr_robust,200,20,covariate,0.1,5,2,2000,-0.0835421015553997,0.052217484917764,0.0452608326017722,0.228511454675174,0.178132298645112,0.937,2000,605.337655067444,0.00475714371244827,0.0016371680618247856,0.003582245065465095
331,aipw_robust,200,20,covariate,0.1,5,2,2000,-0.0486002393441844,0.0575329741555683,0.0551985901863495,0.239860322178488,0.191586687422326,0.947,2000,605.337655067444,0.005253503125836583,0.0018186920165404884,0.0037911481149165214
331,reg_adj,200,20,covariate,0.1,5,2,2000,-0.145906604689724,0.0584054897466556,0.0371353201146294,0.241672277571623,0.194934709880057,0.8795,2000,605.337655067444,0.004309020777080879,0.0017205115949541082,0.00355959651690751
331,adaptive,200,20,covariate,0.1,5,2,2000,-0.143881410652863,0.0590320449951209,0.0383493593433349,0.242965110654022,0.194932373576701,0.888,2000,605.337655067444,0.004378890232886347,0.001748850915286217,0.0035989754055193333
332,naive,500,20,covariate,0.1,5,2,2000,-0.152213396794661,0.0442719833085852,0.0211136219557941,0.210409085613205,0.174025953030702,0.8315,2000,1383.74808096886,0.0032491246479470514,0.0011933752932591184,0.0028358454431309586
332,ipw_robust,500,20,covariate,0.1,5,2,2000,-0.147711623048926,0.0419179670819609,0.0201092981472865,0.204738777670379,0.169529140747096,0.824,2000,1383.74808096886,0.003170906664290712,0.0011322112468325424,0.0027650141798134494
332,dr_robust,500,20,covariate,0.1,5,2,2000,-0.161810001687412,0.0476007020944646,0.0214289399183433,0.218175851309132,0.179798549317651,0.815,2000,1383.74808096886,0.003273296497290102,0.001257507417055076,0.0028818666445199785
332,aipw_robust,500,20,covariate,0.1,5,2,2000,-0.106890363746359,0.0335978396374088,0.0221833814663131,0.183297134831423,0.148430590452292,0.8845,2000,1383.74808096886,0.0033304190026416424,0.0009995084168603224,0.002726470377672741
332,reg_adj,500,20,covariate,0.1,5,2,2000,-0.165803452605656,0.042038150064373,0.0145546424896617,0.205032070819111,0.175625953082474,0.712,2000,1383.74808096886,0.0026976510606138166,0.0010060192393008837,0.002453321656660341
332,adaptive,500,20,covariate,0.1,5,2,2000,-0.165523433921783,0.0425898781015491,0.0151994706596201,0.206373152569682,0.176620329978246,0.721,2000,1383.74808096886,0.0027567617470158805,0.0010314525295806233,0.0024989988201889603
333,naive,1000,20,covariate,0.1,5,2,2000,-0.165718550748629,0.0363390958162175,0.008880898203093,0.190628161131081,0.169199976239915,0.5825,2000,3000.21944689751,0.002107237314956837,0.0007527656600375258,0.001974434563002221
333,ipw_robust,1000,20,covariate,0.1,5,2,2000,-0.160906455472388,0.034592864777584,0.0087063305301613,0.185991571791799,0.164411732707982,0.592,2000,3000.21944689751,0.002086424037697191,0.0007256923854971336,0.0019508743823872879
333,dr_robust,1000,20,covariate,0.1,5,2,2000,-0.173878187184097,0.0392482121692135,0.0090190977396553,0.198111615432345,0.176591818055441,0.5585,2000,3000.21944689751,0.002123569841052479,0.0007916464762811172,0.0019979809728810777
333,aipw_robust,1000,20,covariate,0.1,5,2,2000,-0.150039028669426,0.0334484750774773,0.0109422360714482,0.182889242651057,0.157223975101866,0.695,2000,3000.21944689751,0.0023390421192710704,0.0007825531441009985,0.002139418187635203
333,reg_adj,1000,20,covariate,0.1,5,2,2000,-0.170213578974071,0.0359661719059137,0.0069970079427228,0.189647493803408,0.171848820023152,0.465,2000,3000.21944689751,0.0018704288201803886,0.0006740934793926202,0.0017772274915781316
333,adaptive,1000,20,covariate,0.1,5,2,2000,-0.170213578974071,0.0359661719059137,0.0069970079427228,0.189647493803408,0.171848820023152,0.465,2000,3000.21944689751,0.0018704288201803886,0.0006740934793926202,0.0017772274915781316
334,naive,200,5,outcome,0.1,5,2,2000,0.014692988205256,0.190402569636981,0.190281826647905,0.436351429053442,0.333981679230196,0.9495,2000,176.667101860046,0.009754020367210256,0.006024062675557783,0.006902764921184649
334,ipw_robust,200,5,outcome,0.1,5,2,2000,-0.0212448643135734,0.0431822312047082,0.0427522630765444,0.207803347433838,0.165162781803612,0.945,2000,176.667101860046,0.004623432873771631,0.0013661434680236958,0.0032871064997128086
334,dr_robust,200,5,outcome,0.1,5,2,2000,0.0033218115420568,0.0416534460622616,0.0416632432519666,0.204091758927845,0.161440338049485,0.9435,2000,176.667101860046,0.0045641671338792255,0.0013178563270383763,0.0032285878027644753
334,aipw_robust,200,5,outcome,0.1,5,2,2000,0.0001512941236962,0.0468058470435285,0.0468292387730031,0.216346590089903,0.172224013091319,0.95,2000,176.667101860046,0.00483886550613897,0.0014808712799879785,0.0034224511682217898
334,reg_adj,200,5,outcome,0.1,5,2,2000,0.0121869859153914,0.181765914238948,0.181708245736114,0.42634013913652,0.329987980552016,0.9475,2000,176.667101860046,0.009531742908201888,0.00575081404151037,0.006744396684250364
334,adaptive,200,5,outcome,0.1,5,2,2000,-0.0217056517275318,0.0432787219739273,0.0428290011575892,0.208035386350321,0.165229017237154,0.9455,2000,176.667101860046,0.0046275804238062246,0.0013691894866029344,0.0032907610349935585
335,naive,500,5,outcome,0.1,5,2,2000,0.0093256735328175,0.081237029038546,0.0811906561797952,0.285021102795119,0.221871174412637,0.9535,2000,383.769432067871,0.006371446310681555,0.0025702226866982643,0.004508828752490322
335,ipw_robust,500,5,outcome,0.1,5,2,2000,-0.0186181970677715,0.0173406203624745,0.0170024843425915,0.131683789292663,0.105669710390471,0.9505,2000,383.769432067871,0.0029156889702599883,0.0005485178785247986,0.002082708439175209
335,dr_robust,500,5,outcome,0.1,5,2,2000,0.0053123172940283,0.0166392183503986,0.0166193072890107,0.128993094196545,0.103579695317485,0.9575,2000,383.769432067871,0.002882646985758983,0.0005264403026333027,0.0020405755281409596
335,aipw_robust,500,5,outcome,0.1,5,2,2000,0.0033422075312881,0.0192426313018426,0.0192410814914061,0.138717811768506,0.111187381183925,0.943,2000,383.769432067871,0.003101699654335192,0.000608809556621526,0.002194417389013874
335,reg_adj,500,5,outcome,0.1,5,2,2000,0.0070763149933688,0.0796050116740541,0.0795947348075725,0.282143601157379,0.219035596554886,0.9545,2000,383.769432067871,0.006308515467507886,0.0025185895060174835,0.0044633114054084475
335,adaptive,500,5,outcome,0.1,5,2,2000,-0.0186181970677715,0.0173406203624745,0.0170024843425915,0.131683789292663,0.105669710390471,0.9505,2000,383.769432067871,0.0029156889702599883,0.0005485178785247986,0.002082708439175209
336,naive,1000,5,outcome,0.1,5,2,2000,0.0087481401310016,0.0394754513194734,0.0394186306790613,0.198684300636647,0.156600526026406,0.9485,2000,707.339496135712,0.004439517466969879,0.0012489442968905981,0.0031430372024578383
336,ipw_robust,1000,5,outcome,0.1,5,2,2000,-0.0198971265562973,0.0084699654370199,0.0080781088462457,0.0920324151428175,0.0732814875886549,0.9435,2000,707.339496135712,0.002009739889419238,0.00026767894717199956,0.0014542644934212078
336,dr_robust,1000,5,outcome,0.1,5,2,2000,0.0047499066799665,0.0080990389695985,0.0080805176149376,0.0899946607838408,0.0712188284584336,0.9465,2000,707.339496135712,0.002010039503957273,0.0002562408709699183,0.0014236448514728342
336,aipw_robust,1000,5,outcome,0.1,5,2,2000,-0.000402677398988,0.0094411887446586,0.0094457494703061,0.0971657796997414,0.0772491931934658,0.95,2000,707.339496135712,0.0021732175995866246,0.0002987059528953275,0.00153709440617046
336,reg_adj,1000,5,outcome,0.1,5,2,2000,0.0078938273304873,0.0378140546187422,0.0377706274225299,0.194458362172323,0.153675845340089,0.952,2000,707.339496135712,0.004345723611927587,0.0011963809849223357,0.0030761880629801347
336,adaptive,1000,5,outcome,0.1,5,2,2000,-0.0198971265562973,0.0084699654370199,0.0080781088462457,0.0920324151428175,0.0732814875886549,0.9435,2000,707.339496135712,0.002009739889419238,0.00026767894717199956,0.0014542644934212078
337,naive,200,10,outcome,0.1,5,2,2000,0.0016263674349019,0.219646339235196,0.219753570949638,0.468664420705473,0.353289631858874,0.9545,2000,302.152600049973,0.010482212813848944,0.006949301725549664,0.0074139420644402584
337,ipw_robust,200,10,outcome,0.1,5,2,2000,-0.0153517543744395,0.0452585836190984,0.0450454299717111,0.212740648723036,0.171304615545548,0.947,2000,302.152600049973,0.004745810255989545,0.0014318949149608922,0.0033653533623117216
337,dr_robust,200,10,outcome,0.1,5,2,2000,0.0015311130340771,0.0444583474685516,0.0444782422825698,0.210851482016493,0.168614474619804,0.9515,2000,302.152600049973,0.004715837268320961,0.0014065996508841434,0.0033355223246050456
337,aipw_robust,200,10,outcome,0.1,5,2,2000,0.004247735728283,0.0506218260985916,0.0506290973884685,0.224992946775208,0.181917231245809,0.9535,2000,302.152600049973,0.005031356546124937,0.0016016031125677683,0.0035592296014682204
337,reg_adj,200,10,outcome,0.1,5,2,2000,0.0049817230586595,0.201755231088025,0.201831329187985,0.449171716705343,0.349113004017099,0.95,2000,302.152600049973,0.01004567890159707,0.006383251786190406,0.007105580726466159
337,adaptive,200,10,outcome,0.1,5,2,2000,-0.0159979879657743,0.0453043217584693,0.0450709216003164,0.212848118992086,0.171638369162165,0.947,2000,302.152600049973,0.004747152915185922,0.001433338230263531,0.0033670446256488288
338,naive,500,10,outcome,0.1,5,2,2000,0.0116929827156182,0.0884723607031987,0.0883798247707963,0.297443037745379,0.230214286570474,0.9415,2000,671.353488922119,0.006647549351858785,0.0027991357664330285,0.004705330788124179
338,ipw_robust,500,10,outcome,0.1,5,2,2000,-0.016692294105106,0.0176385566576924,0.0173686082793407,0.132810227985997,0.105714767729143,0.949,2000,671.353488922119,0.002946914342099266,0.0005579851946003684,0.0021006860806654145
338,dr_robust,500,10,outcome,0.1,5,2,2000,0.0038814018599815,0.017155529717814,0.0171490389568938,0.130979119396238,0.10346675761994,0.946,2000,671.353488922119,0.0029282280441329874,0.0005427764247882987,0.0020719960070364027
338,aipw_robust,500,10,outcome,0.1,5,2,2000,-0.0016264595104931,0.0193431620882157,0.0193501918135833,0.139079696894319,0.110681147049347,0.947,2000,671.353488922119,0.0031104816197482423,0.0006119904411648699,0.0022001429929412934
338,reg_adj,500,10,outcome,0.1,5,2,2000,0.0117510329449595,0.0832546343250857,0.0831581266131187,0.288538791716271,0.224929277160748,0.9455,2000,671.353488922119,0.006448182946114304,0.0026340539282419914,0.0045644710587686545
338,adaptive,500,10,outcome,0.1,5,2,2000,-0.016692294105106,0.0176385566576924,0.0173686082793407,0.132810227985997,0.105714767729143,0.949,2000,671.353488922119,0.002946914342099266,0.0005579851946003684,0.0021006860806654145
339,naive,1000,10,outcome,0.1,5,2,2000,0.0041593753922524,0.0431614859306852,0.0431657684112371,0.207753425797711,0.160923179444861,0.948,2000,1187.53437495232,0.004645738284236269,0.0013655684285189173,0.00328651242037416
339,ipw_robust,1000,10,outcome,0.1,5,2,2000,-0.0163114592515454,0.0085590889889892,0.0082971738730109,0.0925153446136871,0.07375149923829,0.9495,2000,1187.53437495232,0.002036808026424054,0.0002706626089576053,0.001462798469204223
339,dr_robust,1000,10,outcome,0.1,5,2,2000,0.0033112346886716,0.0081851709983844,0.0081782958711565,0.0904719348659263,0.0719616694250584,0.954,2000,1187.53437495232,0.0020221641712725134,0.000258966912034674,0.0014312002524232879
339,aipw_robust,1000,10,outcome,0.1,5,2,2000,-0.0026882930498384,0.0095707186623677,0.0095682758807862,0.0978300498945375,0.0784381754348985,0.9535,2000,1187.53437495232,0.0021872672311341154,0.000302803899661713,0.0015476016826534427
339,reg_adj,1000,10,outcome,0.1,5,2,2000,0.003917220275214,0.0409139752473691,0.0409190901777735,0.202272032785971,0.157919163825008,0.945,2000,1187.53437495232,0.004523222865268387,0.0012944603958100842,0.0031998007287042606
339,adaptive,1000,10,outcome,0.1,5,2,2000,-0.0163114592515454,0.0085590889889892,0.0082971738730109,0.0925153446136871,0.07375149923829,0.9495,2000,1187.53437495232,0.002036808026424054,0.0002706626089576053,0.001462798469204223
340,naive,200,20,outcome,0.1,5,2,2000,-0.0033026227419048,0.331575087887425,0.331730045593246,0.57582557071341,0.373785750483004,0.9675,2000,721.478012084961,0.01287885953012234,0.010490570037839323,0.009109156115490145
340,ipw_robust,200,20,outcome,0.1,5,2,2000,-0.0209778767879236,0.0542806792063024,0.0538675416626044,0.232982143535298,0.182530537918254,0.952,2000,721.478012084961,0.005189775605101072,0.001717301128082163,0.003685477998493011
340,dr_robust,200,20,outcome,0.1,5,2,2000,-0.0010130193491078,0.055763571575319,0.055790440587411,0.236143116722294,0.182481833133541,0.947,2000,721.478012084961,0.005281592590659137,0.0017642810904594675,0.0037356182872234104
