"scenario_id","method","n","p","contamination_type","contamination_rate","contamination_strength","true_ate","n_mc","bias","mse","var","rmse","mae","coverage","n_valid","elapsed_sec"
309,"naive",1000,5,"mixed",0.05,5,2,2000,-0.159349280448611,0.0451798273489655,0.0197975329359435,0.212555468875692,0.178643258323721,0.805,2000,747.10147190094
309,"ipw_robust",1000,5,"mixed",0.05,5,2,2000,-0.160586644886376,0.0387270875970643,0.0129454898261143,0.196791990683219,0.168587019606958,0.72,2000,747.10147190094
309,"dr_robust",1000,5,"mixed",0.05,5,2,2000,-0.242219519029417,0.0791046823248219,0.0204446092305952,0.281255546300552,0.24499235104193,0.6105,2000,747.10147190094
309,"aipw_robust",1000,5,"mixed",0.05,5,2,2000,-0.0915713499693867,0.0170959660393478,0.00871501140983688,0.130751543162396,0.108105265327742,0.8405,2000,747.10147190094
309,"reg_adj",1000,5,"mixed",0.05,5,2,2000,-0.192341495331585,0.0492485295620229,0.0122594084398526,0.221920097246786,0.197070068216265,0.5785,2000,747.10147190094
309,"adaptive",1000,5,"mixed",0.05,5,2,2000,-0.162290516565439,0.0391471784815621,0.0128153744016859,0.197856459286934,0.170113616672733,0.711,2000,747.10147190094
310,"naive",200,10,"mixed",0.05,5,2,2000,-0.140417741566506,0.0872672373661008,0.0675838871630443,0.29541028649338,0.226692514484356,0.9345,2000,297.597809076309
310,"ipw_robust",200,10,"mixed",0.05,5,2,2000,-0.132596081142457,0.0533854978392666,0.035821687948904,0.231053019541547,0.186762020038442,0.893,2000,297.597809076309
310,"dr_robust",200,10,"mixed",0.05,5,2,2000,-0.11567341735057,0.0500673158752012,0.0367053290581711,0.223757269994075,0.178434162628225,0.911,2000,297.597809076309
310,"aipw_robust",200,10,"mixed",0.05,5,2,2000,-0.0924571226571989,0.0533568188312709,0.0448309147586018,0.230990949673945,0.184461538855808,0.9315,2000,297.597809076309
310,"reg_adj",200,10,"mixed",0.05,5,2,2000,-0.153176609966103,0.0869099295129254,0.0634785949697027,0.294804900761377,0.228485114481418,0.923,2000,297.597809076309
310,"adaptive",200,10,"mixed",0.05,5,2,2000,-0.143734136054012,0.0574016204741804,0.0367604988564154,0.239586352854624,0.195529009796344,0.8765,2000,297.597809076309
311,"naive",500,10,"mixed",0.05,5,2,2000,-0.139707699364331,0.0502373992106011,0.0307345252115327,0.224137009908228,0.178124638005787,0.893,2000,670.232832193375
311,"ipw_robust",500,10,"mixed",0.05,5,2,2000,-0.134064678916203,0.0375447592355561,0.0195812117085058,0.193764700695344,0.158326639005904,0.8475,2000,670.232832193375
311,"dr_robust",500,10,"mixed",0.05,5,2,2000,-0.150965707079086,0.0498070173221251,0.0270298875520126,0.223174858176554,0.172664969343113,0.867,2000,670.232832193375
311,"aipw_robust",500,10,"mixed",0.05,5,2,2000,-0.0866026212845794,0.0253956850960794,0.0179046233944163,0.159360236872563,0.12894645164493,0.9055,2000,670.232832193375
311,"reg_adj",500,10,"mixed",0.05,5,2,2000,-0.164670602285423,0.0524690230331428,0.0253652984253115,0.229061177490082,0.186773221155651,0.84,2000,670.232832193375
311,"adaptive",500,10,"mixed",0.05,5,2,2000,-0.141206129652122,0.0392478826442276,0.019318370778285,0.198110783765618,0.162635382768087,0.8305,2000,670.232832193375
312,"naive",1000,10,"mixed",0.05,5,2,2000,-0.147731452848238,0.0415274817390954,0.0197127559564226,0.203782927987345,0.168953414519287,0.8305,2000,1249.12523293495
312,"ipw_robust",1000,10,"mixed",0.05,5,2,2000,-0.143584759438844,0.0335343330173189,0.0129242119801983,0.183123818814809,0.154945239073882,0.7655,2000,1249.12523293495
312,"dr_robust",1000,10,"mixed",0.05,5,2,2000,-0.20849855136815,0.0641866743976748,0.0207253911706429,0.253350891843062,0.215570306850659,0.6985,2000,1249.12523293495
312,"aipw_robust",1000,10,"mixed",0.05,5,2,2000,-0.0897630104949765,0.0169902859336025,0.00893735655876068,0.130346791036843,0.106360378212314,0.839,2000,1249.12523293495
312,"reg_adj",1000,10,"mixed",0.05,5,2,2000,-0.17737843070229,0.0436037651360583,0.0121467308230629,0.208815145849285,0.182054621195375,0.6415,2000,1249.12523293495
312,"adaptive",1000,10,"mixed",0.05,5,2,2000,-0.145601376907095,0.033940250433318,0.0127468629075298,0.18422879914204,0.156366610471755,0.756,2000,1249.12523293495
313,"naive",200,20,"mixed",0.05,5,2,2000,-0.121973902026333,0.0894001197648849,0.0745597668727918,0.298998528031301,0.225269129132305,0.9455,2000,708.822808027267
313,"ipw_robust",200,20,"mixed",0.05,5,2,2000,-0.122227852947989,0.0552471265608688,0.0403276423457664,0.235047073074456,0.18818042720653,0.9135,2000,708.822808027267
313,"dr_robust",200,20,"mixed",0.05,5,2,2000,-0.107599430150901,0.0499854835451416,0.038427059706196,0.223574335613777,0.177906902025673,0.9175,2000,708.822808027267
313,"aipw_robust",200,20,"mixed",0.05,5,2,2000,-0.0919659553362902,0.0580893082807933,0.0496563995396466,0.241017236480699,0.191448799362642,0.9345,2000,708.822808027267
313,"reg_adj",200,20,"mixed",0.05,5,2,2000,-0.12595548903513,0.0753472651581478,0.0595122360580981,0.274494563075752,0.214999611613147,0.9205,2000,708.822808027267
313,"adaptive",200,20,"mixed",0.05,5,2,2000,-0.132542097653615,0.0565398261863276,0.0389919144931537,0.237781046734864,0.190914586702601,0.9015,2000,708.822808027267
314,"naive",500,20,"mixed",0.05,5,2,2000,-0.127424483182127,0.0432024421693092,0.0269789327214378,0.207851971771521,0.164650632197984,0.893,2000,1764.94916701317
314,"ipw_robust",500,20,"mixed",0.05,5,2,2000,-0.128442639126391,0.0319858559466778,0.015496092447149,0.17884589999963,0.146703204824709,0.8185,2000,1764.94916701317
314,"dr_robust",500,20,"mixed",0.05,5,2,2000,-0.106642744708914,0.0271952210400016,0.0158304612715868,0.164909736037632,0.131158663096394,0.8705,2000,1764.94916701317
314,"aipw_robust",500,20,"mixed",0.05,5,2,2000,-0.0867344060801687,0.0250283473491251,0.0175142472746828,0.158203499800494,0.12770452229221,0.9025,2000,1764.94916701317
314,"reg_adj",500,20,"mixed",0.05,5,2,2000,-0.145069642724142,0.0451296574810114,0.0240965044931479,0.21243742015241,0.171818068555056,0.853,2000,1764.94916701317
314,"adaptive",500,20,"mixed",0.05,5,2,2000,-0.134595505820105,0.0336621858246333,0.0155540126439853,0.183472575129454,0.151439366729402,0.805,2000,1764.94916701317
315,"naive",1000,20,"mixed",0.05,5,2,2000,-0.148087859155458,0.0390687616935832,0.017147321324999,0.197658194096737,0.164291930134306,0.803,2000,3129.20780992508
315,"ipw_robust",1000,20,"mixed",0.05,5,2,2000,-0.143570140639521,0.0313693122967576,0.0107623081675895,0.177113839935668,0.15187975336489,0.724,2000,3129.20780992508
315,"dr_robust",1000,20,"mixed",0.05,5,2,2000,-0.159091587265523,0.0395971226045236,0.0142941365341272,0.19899025756183,0.166196865015426,0.753,2000,3129.20780992508
315,"aipw_robust",1000,20,"mixed",0.05,5,2,2000,-0.0894211756784582,0.0173972121302997,0.0094057683547594,0.131898491766584,0.108132352920357,0.846,2000,3129.20780992508
315,"reg_adj",1000,20,"mixed",0.05,5,2,2000,-0.172180067232794,0.0424065713030629,0.0127669792403938,0.205928558735943,0.179125414052659,0.668,2000,3129.20780992508
315,"adaptive",1000,20,"mixed",0.05,5,2,2000,-0.146901988880327,0.0323362856157857,0.0107614720147974,0.179822928504086,0.154829128684928,0.7165,2000,3129.20780992508
316,"naive",200,5,"none",0.1,5,2,2000,0.0112445539173573,0.0299874287137956,0.0298759266843374,0.173168786776935,0.137093585776952,0.951,2000,179.582173109055
316,"ipw_robust",200,5,"none",0.1,5,2,2000,-0.0193690629476266,0.0315122759778445,0.0311526917242375,0.177516973773903,0.141017521242974,0.948,2000,179.582173109055
316,"dr_robust",200,5,"none",0.1,5,2,2000,0.00698356987277737,0.0293355195489653,0.0293014000007978,0.171276149971224,0.137136596520782,0.952,2000,179.582173109055
316,"aipw_robust",200,5,"none",0.1,5,2,2000,0.00301418435038459,0.0410586117236395,0.0410700614470649,0.202629246960155,0.161015485098708,0.952,2000,179.582173109055
316,"reg_adj",200,5,"none",0.1,5,2,2000,0.011192773297096,0.027512148009106,0.0274005701200859,0.165867863099233,0.132476871887838,0.9475,2000,179.582173109055
316,"adaptive",200,5,"none",0.1,5,2,2000,0.010970210181549,0.0275493914536266,0.0274427673258622,0.165980093546264,0.132541243417133,0.947,2000,179.582173109055
317,"naive",500,5,"none",0.1,5,2,2000,0.0112599133780531,0.0122466599899273,0.0121259373093007,0.110664628449777,0.0877849597567581,0.948,2000,399.678625106812
317,"ipw_robust",500,5,"none",0.1,5,2,2000,-0.0181646990635973,0.0132800570743785,0.0129565790718433,0.115239129961912,0.09219661458813,0.948,2000,399.678625106812
317,"dr_robust",500,5,"none",0.1,5,2,2000,0.00672870569550277,0.0121124130022205,0.0120731741089383,0.110056408274214,0.0875927154193218,0.9445,2000,399.678625106812
317,"aipw_robust",500,5,"none",0.1,5,2,2000,0.00118354674632748,0.0170099655345364,0.0170170732882798,0.130422258585475,0.104027765529486,0.9455,2000,399.678625106812
317,"reg_adj",500,5,"none",0.1,5,2,2000,0.0100185400887463,0.0115487700338439,0.0114541259513097,0.107465203828234,0.0854727380750783,0.947,2000,399.678625106812
317,"adaptive",500,5,"none",0.1,5,2,2000,0.0100185400887463,0.0115487700338439,0.0114541259513097,0.107465203828234,0.0854727380750783,0.947,2000,399.678625106812
318,"naive",1000,5,"none",0.1,5,2,2000,0.00921493416906571,0.00586908425433821,0.00578706277398498,0.076609948794776,0.0605940873736046,0.9465,2000,732.888571023941
318,"ipw_robust",1000,5,"none",0.1,5,2,2000,-0.0200375869703064,0.00660153922775217,0.00620313590411163,0.0812498567860409,0.0649529814577136,0.9405,2000,732.888571023941
318,"dr_robust",1000,5,"none",0.1,5,2,2000,0.00515845208295662,0.00576052427198275,0.0057367830356084,0.0758981177104067,0.0599740212527104,0.9435,2000,732.888571023941
318,"aipw_robust",1000,5,"none",0.1,5,2,2000,-0.00126744449259397,0.00859622519232658,0.00859891823590272,0.0927158303221547,0.074382631414663,0.9495,2000,732.888571023941
318,"reg_adj",1000,5,"none",0.1,5,2,2000,0.00824703205723942,0.0055766962601301,0.00551143844159776,0.0746772807494361,0.0590819166612003,0.9485,2000,732.888571023941
318,"adaptive",1000,5,"none",0.1,5,2,2000,0.00824703205723942,0.0055766962601301,0.00551143844159776,0.0746772807494361,0.0590819166612003,0.9485,2000,732.888571023941
319,"naive",200,10,"none",0.1,5,2,2000,0.00702979808834359,0.032450658120191,0.0324174487834199,0.180140662039949,0.142231768492336,0.949,2000,307.112267971039
319,"ipw_robust",200,10,"none",0.1,5,2,2000,-0.0152097260474044,0.0335208572065785,0.0333061745274051,0.183087020857784,0.146165905611789,0.9535,2000,307.112267971039
319,"dr_robust",200,10,"none",0.1,5,2,2000,0.00233270298938892,0.0312372187392858,0.0312474009365173,0.176740540734959,0.140909772741462,0.9535,2000,307.112267971039
319,"aipw_robust",200,10,"none",0.1,5,2,2000,0.00115502132922041,0.0418519785700683,0.0418715802859403,0.204577561257505,0.16411737444792,0.948,2000,307.112267971039
319,"reg_adj",200,10,"none",0.1,5,2,2000,0.0068051310415882,0.0282531623887884,0.0282209630618261,0.168086770415724,0.134098664764534,0.948,2000,307.112267971039
319,"adaptive",200,10,"none",0.1,5,2,2000,0.00583333664689389,0.0285186674420828,0.0284988890701819,0.168874709302734,0.134802995527107,0.9475,2000,307.112267971039
320,"naive",500,10,"none",0.1,5,2,2000,0.00574465315472006,0.0117302252517411,0.011703075749748,0.108306164421704,0.0858885232311546,0.9445,2000,724.069570064545
320,"ipw_robust",500,10,"none",0.1,5,2,2000,-0.016700962512098,0.0124678002023581,0.0121949755412982,0.111659304145951,0.0895135989136852,0.9445,2000,724.069570064545
320,"dr_robust",500,10,"none",0.1,5,2,2000,0.000946126070275888,0.011402486683695,0.0114072951767425,0.106782426848686,0.0847925096674569,0.949,2000,724.069570064545
320,"aipw_robust",500,10,"none",0.1,5,2,2000,-0.00562514483170773,0.0162720598877761,0.0162485419043506,0.127561984492936,0.102150179143048,0.9515,2000,724.069570064545
320,"reg_adj",500,10,"none",0.1,5,2,2000,0.00614944472919365,0.0109463230271338,0.0109139643388258,0.104624676951156,0.0837690593850707,0.9495,2000,724.069570064545
320,"adaptive",500,10,"none",0.1,5,2,2000,0.00614944472919365,0.0109463230271338,0.0109139643388258,0.104624676951156,0.0837690593850707,0.9495,2000,724.069570064545
321,"naive",1000,10,"none",0.1,5,2,2000,0.00991634413271836,0.0062748660396155,0.00617962196964182,0.0792140520338122,0.062783137978217,0.945,2000,1283.48466992378
321,"ipw_robust",1000,10,"none",0.1,5,2,2000,-0.0129220418596352,0.00647133011110395,0.0063075046976306,0.0804445778850505,0.0641074610073326,0.944,2000,1283.48466992378
321,"dr_robust",1000,10,"none",0.1,5,2,2000,0.00564302228400315,0.00605075380762524,0.00602192106766132,0.0777865914385329,0.0617200423220804,0.945,2000,1283.48466992378
321,"aipw_robust",1000,10,"none",0.1,5,2,2000,0.000771664380325277,0.00834582448349136,0.00834940371943521,0.0913554841456787,0.0731142360980312,0.9495,2000,1283.48466992378
321,"reg_adj",1000,10,"none",0.1,5,2,2000,0.00970888424579464,0.00588721486828742,0.00579585036016926,0.0767281882249765,0.060660232575439,0.9475,2000,1283.48466992378
321,"adaptive",1000,10,"none",0.1,5,2,2000,0.00970888424579464,0.00588721486828742,0.00579585036016926,0.0767281882249765,0.060660232575439,0.9475,2000,1283.48466992378
322,"naive",200,20,"none",0.1,5,2,2000,0.00991698743782798,0.0374820933155352,0.037402447899643,0.193602926929154,0.152212950741716,0.9475,2000,724.351901054382
322,"ipw_robust",200,20,"none",0.1,5,2,2000,-0.0138184026910424,0.0376750210742007,0.0375028242333856,0.19410054372464,0.154807128944848,0.954,2000,724.351901054382
322,"dr_robust",200,20,"none",0.1,5,2,2000,0.00292931537212393,0.0354484842389547,0.0354576321664886,0.188277678546754,0.148721056788885,0.9525,2000,724.351901054382
322,"aipw_robust",200,20,"none",0.1,5,2,2000,0.00617649994653569,0.043304436077887,0.0432879308917433,0.208097179408773,0.165064350174886,0.946,2000,724.351901054382
322,"reg_adj",200,20,"none",0.1,5,2,2000,0.00850304872127072,0.0288215167556081,0.02876359671641,0.169769009997726,0.136071263435357,0.9545,2000,724.351901054382
322,"adaptive",200,20,"none",0.1,5,2,2000,0.00623414020784674,0.0313576028121162,0.0313344055107405,0.177080780470711,0.140622374261057,0.951,2000,724.351901054382
323,"naive",500,20,"none",0.1,5,2,2000,0.0090451119205035,0.0122301175919016,0.0121543807326135,0.110589862066564,0.0877107313502896,0.952,2000,1975.05846881866
323,"ipw_robust",500,20,"none",0.1,5,2,2000,-0.013710392786551,0.012425870892741,0.0122440180313952,0.111471390467424,0.0880331341092139,0.9495,2000,1975.05846881866
323,"dr_robust",500,20,"none",0.1,5,2,2000,0.00501912799730553,0.011862761264164,0.0118434913639926,0.10891630394098,0.0865934514731943,0.954,2000,1975.05846881866
323,"aipw_robust",500,20,"none",0.1,5,2,2000,0.000526558995663784,0.0157017020828858,0.015709279458239,0.125306432727477,0.099575182602785,0.946,2000,1975.05846881866
323,"reg_adj",500,20,"none",0.1,5,2,2000,0.00878132002581866,0.0110318468105927,0.0109602153368653,0.105032598799576,0.0834686167860468,0.956,2000,1975.05846881866
323,"adaptive",500,20,"none",0.1,5,2,2000,0.00878132002581866,0.0110318468105927,0.0109602153368653,0.105032598799576,0.0834686167860468,0.956,2000,1975.05846881866
324,"naive",1000,20,"none",0.1,5,2,2000,0.00851861340632043,0.00623609216920811,0.00616660869919136,0.0789689316706773,0.0630308690147925,0.952,2000,3613.326597929
324,"ipw_robust",1000,20,"none",0.1,5,2,2000,-0.0155220244754075,0.00650810630344319,0.00627030821373491,0.0806728349783444,0.0643347115938892,0.948,2000,3613.326597929
324,"dr_robust",1000,20,"none",0.1,5,2,2000,0.00419012631498061,0.00603495524876721,0.0060204082943789,0.0776849744079716,0.0618803920579457,0.953,2000,3613.326597929
324,"aipw_robust",1000,20,"none",0.1,5,2,2000,-0.0011814059347941,0.0082728104741609,0.00827555253044336,0.0909549914746898,0.0732765387324087,0.954,2000,3613.326597929
324,"reg_adj",1000,20,"none",0.1,5,2,2000,0.00780450755931739,0.00571609900621264,0.0056580176768076,0.0756048874492426,0.0601907723396154,0.9485,2000,3613.326597929
324,"adaptive",1000,20,"none",0.1,5,2,2000,0.00780450755931739,0.00571609900621264,0.0056580176768076,0.0756048874492426,0.0601907723396154,0.9485,2000,3613.326597929
325,"naive",200,5,"covariate",0.1,5,2,2000,-0.169855282775434,0.0686174142216923,0.0397864903801599,0.261949258868378,0.211854014501759,0.8725,2000,166.366901159286
325,"ipw_robust",200,5,"covariate",0.1,5,2,2000,-0.168452130484285,0.0682760160434284,0.0399198557065872,0.261296796848772,0.210844852698379,0.875,2000,166.366901159286
325,"dr_robust",200,5,"covariate",0.1,5,2,2000,-0.176377939878854,0.0725040353580587,0.0414155654648825,0.26926573372425,0.216229973959219,0.877,2000,166.366901159286
325,"aipw_robust",200,5,"covariate",0.1,5,2,2000,-0.139311366421145,0.0681020723075249,0.0487187748808389,0.260963737533637,0.209364134200921,0.9035,2000,166.366901159286
325,"reg_adj",200,5,"covariate",0.1,5,2,2000,-0.181071133905848,0.0659955757999436,0.0332254329824855,0.256896040841317,0.21219230552107,0.84,2000,166.366901159286
325,"adaptive",200,5,"covariate",0.1,5,2,2000,-0.18085264251642,0.0674203411257305,0.0347300278344758,0.259654272304021,0.213249742756518,0.846,2000,166.366901159286
326,"naive",500,5,"covariate",0.1,5,2,2000,-0.184953215093222,0.0485395562659077,0.0143390340095928,0.220316945026722,0.19187770038469,0.6505,2000,385.937862157822
326,"ipw_robust",500,5,"covariate",0.1,5,2,2000,-0.182860449045893,0.0481417146134143,0.0147111263513243,0.219412202517121,0.190397608513881,0.6695,2000,385.937862157822
326,"dr_robust",500,5,"covariate",0.1,5,2,2000,-0.190678703458021,0.0507931680905164,0.0144420211486588,0.225373397033715,0.196639868827649,0.641,2000,385.937862157822
326,"aipw_robust",500,5,"covariate",0.1,5,2,2000,-0.175445582738657,0.0509497352801812,0.020178672113731,0.225720480418107,0.191331324762081,0.7645,2000,385.937862157822
326,"reg_adj",500,5,"covariate",0.1,5,2,2000,-0.189238566626219,0.0489157232956281,0.0131110437187416,0.221168992617926,0.194395676811141,0.6065,2000,385.937862157822
326,"adaptive",500,5,"covariate",0.1,5,2,2000,-0.189265100608384,0.0489391930167107,0.0131244769468825,0.221222044599336,0.194422210793306,0.608,2000,385.937862157822
327,"naive",1000,5,"covariate",0.1,5,2,2000,-0.190017635196097,0.0430810755746801,0.00697786282057353,0.207559812041445,0.190787003579271,0.3655,2000,784.792669057846
327,"ipw_robust",1000,5,"covariate",0.1,5,2,2000,-0.185323807107965,0.0414378038515355,0.00709643858984017,0.203562776193329,0.186038223365598,0.4065,2000,784.792669057846
327,"dr_robust",1000,5,"covariate",0.1,5,2,2000,-0.193166969621847,0.044256151380027,0.00694614630028975,0.210371460469397,0.193783098722153,0.36,2000,784.792669057846
327,"aipw_robust",1000,5,"covariate",0.1,5,2,2000,-0.179003742867455,0.0415550957431059,0.00951751453981787,0.203850670205192,0.181452783987344,0.55,2000,784.792669057846
327,"reg_adj",1000,5,"covariate",0.1,5,2,2000,-0.192166930080012,0.0434478452797273,0.00652297775222708,0.208441467274934,0.1925769706093,0.328,2000,784.792669057846
327,"adaptive",1000,5,"covariate",0.1,5,2,2000,-0.192166930080012,0.0434478452797273,0.00652297775222708,0.208441467274934,0.1925769706093,0.328,2000,784.792669057846
328,"naive",200,10,"covariate",0.1,5,2,2000,-0.129373450260358,0.0620886285821326,0.0453738258627947,0.24917589887895,0.199878689518898,0.9095,2000,261.562274932861
328,"ipw_robust",200,10,"covariate",0.1,5,2,2000,-0.126467698360363,0.0595187501815663,0.0435464446753362,0.243964649450625,0.195939372537393,0.9125,2000,261.562274932861
328,"dr_robust",200,10,"covariate",0.1,5,2,2000,-0.129895953889922,0.0650449694384464,0.0481961086558016,0.255039152755898,0.199391883078285,0.9265,2000,261.562274932861
328,"aipw_robust",200,10,"covariate",0.1,5,2,2000,-0.0836496766648591,0.0573425303345969,0.0503704471520374,0.239463004104177,0.192285975757283,0.941,2000,261.562274932861
328,"reg_adj",200,10,"covariate",0.1,5,2,2000,-0.144846622177681,0.0551648182708827,0.0342013750021,0.234871918864054,0.191487810068981,0.8805,2000,261.562274932861
328,"adaptive",200,10,"covariate",0.1,5,2,2000,-0.14442702649257,0.0586950086413612,0.037854770044898,0.242270527801797,0.196131441214112,0.89,2000,261.562274932861
329,"naive",500,10,"covariate",0.1,5,2,2000,-0.159793833006708,0.0435904326978657,0.0180653963290547,0.208783219387636,0.17619277884375,0.794,2000,621.928836107254
329,"ipw_robust",500,10,"covariate",0.1,5,2,2000,-0.155102097165909,0.0412436510545416,0.0171955883034303,0.203085329491181,0.171494066224516,0.7795,2000,621.928836107254
329,"dr_robust",500,10,"covariate",0.1,5,2,2000,-0.165984261317971,0.0453158749778912,0.0177739869661018,0.212875256847505,0.180138776482515,0.773,2000,621.928836107254
329,"aipw_robust",500,10,"covariate",0.1,5,2,2000,-0.138015786602261,0.0396934623782032,0.0206554327431339,0.19923218208463,0.164990855060914,0.842,2000,621.928836107254
329,"reg_adj",500,10,"covariate",0.1,5,2,2000,-0.162508564139465,0.0403373420094155,0.0139352762288594,0.200841584362939,0.171912114869661,0.711,2000,621.928836107254
329,"adaptive",500,10,"covariate",0.1,5,2,2000,-0.162325690878086,0.0405192949546165,0.0141767534122748,0.20129405096678,0.172157704922401,0.719,2000,621.928836107254
330,"naive",1000,10,"covariate",0.1,5,2,2000,-0.164469935127735,0.0347404648072696,0.00769395222245954,0.186387941689557,0.166616927393712,0.543,2000,1304.60643386841
330,"ipw_robust",1000,10,"covariate",0.1,5,2,2000,-0.159169556616084,0.0328898350871872,0.00755866666715985,0.181355548818301,0.16122915565321,0.5565,2000,1304.60643386841
330,"dr_robust",1000,10,"covariate",0.1,5,2,2000,-0.168915239047908,0.0360348389966225,0.00750623413107624,0.189828446226119,0.170221877665118,0.514,2000,1304.60643386841
330,"aipw_robust",1000,10,"covariate",0.1,5,2,2000,-0.156495717839615,0.0343357438734383,0.00984975905082722,0.185299066034987,0.161081660644862,0.6505,2000,1304.60643386841
330,"reg_adj",1000,10,"covariate",0.1,5,2,2000,-0.165302098971935,0.0339336858838427,0.00661220806334692,0.184210981984904,0.166325575986012,0.484,2000,1304.60643386841
330,"adaptive",1000,10,"covariate",0.1,5,2,2000,-0.165302098971935,0.0339336858838427,0.00661220806334692,0.184210981984904,0.166325575986012,0.484,2000,1304.60643386841
331,"naive",200,20,"covariate",0.1,5,2,2000,-0.105770526455799,0.0537212425599844,0.0425551158511732,0.231778434199527,0.182101236808101,0.9165,2000,605.337655067444
331,"ipw_robust",200,20,"covariate",0.1,5,2,2000,-0.110013732994549,0.0528686741519113,0.0407860457273789,0.229931890245593,0.181982310380914,0.914,2000,605.337655067444
331,"dr_robust",200,20,"covariate",0.1,5,2,2000,-0.0835421015553997,0.052217484917764,0.0452608326017722,0.228511454675174,0.178132298645112,0.937,2000,605.337655067444
331,"aipw_robust",200,20,"covariate",0.1,5,2,2000,-0.0486002393441844,0.0575329741555683,0.0551985901863495,0.239860322178488,0.191586687422326,0.947,2000,605.337655067444
331,"reg_adj",200,20,"covariate",0.1,5,2,2000,-0.145906604689724,0.0584054897466556,0.0371353201146294,0.241672277571623,0.194934709880057,0.8795,2000,605.337655067444
331,"adaptive",200,20,"covariate",0.1,5,2,2000,-0.143881410652863,0.0590320449951209,0.0383493593433349,0.242965110654022,0.194932373576701,0.888,2000,605.337655067444
332,"naive",500,20,"covariate",0.1,5,2,2000,-0.152213396794661,0.0442719833085852,0.0211136219557941,0.210409085613205,0.174025953030702,0.8315,2000,1383.74808096886
332,"ipw_robust",500,20,"covariate",0.1,5,2,2000,-0.147711623048926,0.0419179670819609,0.0201092981472865,0.204738777670379,0.169529140747096,0.824,2000,1383.74808096886
332,"dr_robust",500,20,"covariate",0.1,5,2,2000,-0.161810001687412,0.0476007020944646,0.0214289399183433,0.218175851309132,0.179798549317651,0.815,2000,1383.74808096886
332,"aipw_robust",500,20,"covariate",0.1,5,2,2000,-0.106890363746359,0.0335978396374088,0.0221833814663131,0.183297134831423,0.148430590452292,0.8845,2000,1383.74808096886
332,"reg_adj",500,20,"covariate",0.1,5,2,2000,-0.165803452605656,0.042038150064373,0.0145546424896617,0.205032070819111,0.175625953082474,0.712,2000,1383.74808096886
332,"adaptive",500,20,"covariate",0.1,5,2,2000,-0.165523433921783,0.0425898781015491,0.0151994706596201,0.206373152569682,0.176620329978246,0.721,2000,1383.74808096886
333,"naive",1000,20,"covariate",0.1,5,2,2000,-0.165718550748629,0.0363390958162175,0.00888089820309308,0.190628161131081,0.169199976239915,0.5825,2000,3000.21944689751
333,"ipw_robust",1000,20,"covariate",0.1,5,2,2000,-0.160906455472388,0.034592864777584,0.00870633053016135,0.185991571791799,0.164411732707982,0.592,2000,3000.21944689751
333,"dr_robust",1000,20,"covariate",0.1,5,2,2000,-0.173878187184097,0.0392482121692135,0.00901909773965535,0.198111615432345,0.176591818055441,0.5585,2000,3000.21944689751
333,"aipw_robust",1000,20,"covariate",0.1,5,2,2000,-0.150039028669426,0.0334484750774773,0.0109422360714482,0.182889242651057,0.157223975101866,0.695,2000,3000.21944689751
333,"reg_adj",1000,20,"covariate",0.1,5,2,2000,-0.170213578974071,0.0359661719059137,0.00699700794272285,0.189647493803408,0.171848820023152,0.465,2000,3000.21944689751
333,"adaptive",1000,20,"covariate",0.1,5,2,2000,-0.170213578974071,0.0359661719059137,0.00699700794272285,0.189647493803408,0.171848820023152,0.465,2000,3000.21944689751
334,"naive",200,5,"outcome",0.1,5,2,2000,0.014692988205256,0.190402569636981,0.190281826647905,0.436351429053442,0.333981679230196,0.9495,2000,176.667101860046
334,"ipw_robust",200,5,"outcome",0.1,5,2,2000,-0.0212448643135734,0.0431822312047082,0.0427522630765444,0.207803347433838,0.165162781803612,0.945,2000,176.667101860046
334,"dr_robust",200,5,"outcome",0.1,5,2,2000,0.0033218115420568,0.0416534460622616,0.0416632432519666,0.204091758927845,0.161440338049485,0.9435,2000,176.667101860046
334,"aipw_robust",200,5,"outcome",0.1,5,2,2000,0.000151294123696299,0.0468058470435285,0.0468292387730031,0.216346590089903,0.172224013091319,0.95,2000,176.667101860046
334,"reg_adj",200,5,"outcome",0.1,5,2,2000,0.0121869859153914,0.181765914238948,0.181708245736114,0.42634013913652,0.329987980552016,0.9475,2000,176.667101860046
334,"adaptive",200,5,"outcome",0.1,5,2,2000,-0.0217056517275318,0.0432787219739273,0.0428290011575892,0.208035386350321,0.165229017237154,0.9455,2000,176.667101860046
335,"naive",500,5,"outcome",0.1,5,2,2000,0.00932567353281755,0.081237029038546,0.0811906561797952,0.285021102795119,0.221871174412637,0.9535,2000,383.769432067871
335,"ipw_robust",500,5,"outcome",0.1,5,2,2000,-0.0186181970677715,0.0173406203624745,0.0170024843425915,0.131683789292663,0.105669710390471,0.9505,2000,383.769432067871
335,"dr_robust",500,5,"outcome",0.1,5,2,2000,0.00531231729402837,0.0166392183503986,0.0166193072890107,0.128993094196545,0.103579695317485,0.9575,2000,383.769432067871
335,"aipw_robust",500,5,"outcome",0.1,5,2,2000,0.00334220753128811,0.0192426313018426,0.0192410814914061,0.138717811768506,0.111187381183925,0.943,2000,383.769432067871
335,"reg_adj",500,5,"outcome",0.1,5,2,2000,0.0070763149933688,0.0796050116740541,0.0795947348075725,0.282143601157379,0.219035596554886,0.9545,2000,383.769432067871
